epoch,loss,psnr
0,0.011008292,26.66640816
1,0.002391442,28.55941086
2,0.002198257,29.33200264
3,0.00205792,29.82858963
4,0.001941655,30.20122147
5,0.001852852,30.47068138
6,0.001791167,30.65168266
7,0.00175055,30.76619568
8,0.001724122,30.84057922
9,0.001706373,30.88803711
10,0.001694202,30.91996765
11,0.001685529,30.94168167
12,0.001679324,30.95705223
13,0.001674425,30.96847649
14,0.001670537,30.97694473
15,0.001667281,30.98360252
16,0.001664345,30.99004745
17,0.001661566,30.99418793
18,0.001658992,30.99807358
19,0.001656523,31.00246811
20,0.001654009,31.00764885
21,0.001651659,31.01443977
22,0.001649247,31.02025261
23,0.001646975,31.02826729
24,0.001644786,31.03550072
25,0.001642474,31.04244804
26,0.001640339,31.04981308
27,0.001638235,31.05652504
28,0.001636129,31.06321793
29,0.00163397,31.06904945
30,0.001631931,31.07544022
31,0.001629872,31.08168945
32,0.001627759,31.0887928
33,0.001625525,31.09620743
34,0.001623403,31.1050869
35,0.00162137,31.11386833
36,0.001619545,31.12391815
37,0.001617506,31.13354149
38,0.001615726,31.1436985
39,0.001613838,31.15247726
40,0.001612024,31.16163788
41,0.001610198,31.16966705
42,0.001608673,31.17742615
43,0.001607012,31.18364639
44,0.001605471,31.19021072
45,0.001603972,31.19562569
46,0.001602388,31.20129471
47,0.001601046,31.20585442
48,0.001599686,31.2102459
49,0.001598124,31.21539001
50,0.0015964,31.22341347
51,0.001595191,31.2301384
52,0.001594016,31.23716774
53,0.00159282,31.24270973
54,0.001591442,31.24836884
55,0.001590307,31.25437775
56,0.001589153,31.25929604
57,0.001588108,31.26405945
58,0.001587236,31.26584167
59,0.001586233,31.27156372
60,0.001585241,31.27482605
61,0.001584399,31.27847748
62,0.001583543,31.28133354
63,0.001582733,31.28382454
64,0.001581934,31.2870697
65,0.00158119,31.28995552
66,0.001580284,31.29219284
67,0.001579522,31.29664154
68,0.00157884,31.2979702
69,0.001578164,31.30086327
70,0.0015773,31.30547638
71,0.001576613,31.30683289
72,0.00157597,31.31081924
73,0.001575261,31.31345444
74,0.001574652,31.31725922
75,0.001573886,31.32002525
76,0.00157326,31.32060547
77,0.00157239,31.32400055
78,0.001571859,31.33006096
79,0.00157128,31.33339729
80,0.001570688,31.33801537
81,0.001570056,31.34127007
82,0.001569465,31.34479256
83,0.001568878,31.34726105
84,0.001568264,31.34916763
85,0.001567563,31.35316772
86,0.001566934,31.35677109
87,0.001566378,31.35924454
88,0.001565885,31.36200256
89,0.001565234,31.36413689
90,0.00156465,31.36652641
91,0.001564101,31.36869316
92,0.001563536,31.37041893
93,0.001562981,31.37274857
94,0.001562413,31.37451859
95,0.001561816,31.37611732
96,0.001561248,31.37878075
97,0.001560703,31.38078804
98,0.001560054,31.3826683
99,0.001559628,31.38491516
100,0.001558918,31.3864357
101,0.00155836,31.38808708
102,0.001557783,31.39058037
103,0.001557143,31.39194717
104,0.001556554,31.39420662
105,0.001556033,31.39665604
106,0.001555422,31.39798088
107,0.001554855,31.40021858
108,0.001554289,31.40124016
109,0.001553646,31.40225754
110,0.001553033,31.40558701
111,0.001552364,31.40788231
112,0.001551799,31.4102787
113,0.001551196,31.41083641
114,0.001550542,31.41306686
115,0.001550097,31.41624069
116,0.0015493,31.41802406
117,0.001548783,31.41993637
118,0.001548222,31.42063751
119,0.001547579,31.42409859
120,0.00154713,31.42650833
121,0.001546556,31.42884216
122,0.001545984,31.42939415
123,0.001545318,31.43177147
124,0.001544797,31.43425064
125,0.00154431,31.43600121
126,0.001543721,31.43817444
127,0.001543187,31.4402668
128,0.001542651,31.44119492
129,0.001542184,31.44272003
130,0.00154162,31.44501839
131,0.001541139,31.44371033
132,0.001540674,31.44844017
133,0.00154011,31.4501667
134,0.001539724,31.45228806
135,0.001539256,31.45324669
136,0.001538923,31.45543556
137,0.001538501,31.456633
138,0.00153797,31.45726585
139,0.001537609,31.45927963
140,0.001537331,31.46004448
141,0.001536961,31.46175652
142,0.001536574,31.46260414
143,0.00153612,31.46350403
144,0.001535859,31.46493645
145,0.00153557,31.46714554
146,0.001535225,31.46740761
147,0.001534936,31.46813812
148,0.001534636,31.46938553
149,0.001534255,31.47035828
150,0.001534061,31.4706295
151,0.001533777,31.47074127
152,0.001533526,31.47127838
153,0.001533242,31.47344589
154,0.001532956,31.47282829
155,0.001532783,31.47361984
156,0.001532455,31.47416916
157,0.001532243,31.47454834
158,0.001531904,31.47534065
159,0.001531834,31.47668839
160,0.001531453,31.47637787
161,0.001531248,31.47799416
162,0.00153102,31.4789463
163,0.001530778,31.47845459
164,0.001530644,31.47934608
165,0.001530394,31.48041458
166,0.001530197,31.48121185
167,0.001529951,31.48099213
168,0.001529751,31.48197289
169,0.001529681,31.48314934
170,0.001529409,31.48451996
171,0.001529171,31.48421783
172,0.001529003,31.48493042
173,0.001528776,31.4847702
174,0.001528598,31.48474541
175,0.001528376,31.48471832
176,0.001528202,31.48758926
177,0.00152803,31.48827972
178,0.001527784,31.48733253
179,0.001527621,31.48856316
180,0.001527426,31.48854599
181,0.001527301,31.48799324
182,0.001527026,31.48938255
183,0.001526764,31.48842659
184,0.00152676,31.48856888
185,0.001526506,31.48773308
186,0.001526329,31.48964119
187,0.001525995,31.49068031
188,0.001525899,31.48978729
189,0.001525718,31.49079704
190,0.001525534,31.4914402
191,0.001525297,31.49001274
192,0.001525073,31.49221649
193,0.001524894,31.49258652
194,0.001524678,31.49310799
195,0.00152448,31.49513931
196,0.001524353,31.49460335
197,0.001524003,31.4954216
198,0.001523912,31.49594765
199,0.00152366,31.49727516
200,0.001523462,31.49312248
201,0.001523176,31.49766998
202,0.001522957,31.49937477
203,0.001522774,31.50023308
204,0.001522575,31.49896317
205,0.001522344,31.50228806
206,0.001522094,31.49984818
207,0.001521658,31.50256653
208,0.001521473,31.50417786
209,0.001521373,31.50503197
210,0.00152097,31.50572128
211,0.001520879,31.50685806
212,0.001520649,31.50823669
213,0.001520356,31.50871429
214,0.001520035,31.50862312
215,0.001519792,31.50860329
216,0.001519558,31.51115837
217,0.001519198,31.51181068
218,0.001518911,31.51332817
219,0.001518569,31.51428757
220,0.001518387,31.51352386
221,0.001518006,31.51572762
222,0.001517724,31.51626587
223,0.001517373,31.51872749
224,0.001516997,31.51935349
225,0.001516673,31.5212532
226,0.001516312,31.51991997
227,0.001515959,31.52414856
228,0.001515657,31.52517052
229,0.001515306,31.52727585
230,0.001514866,31.52701225
231,0.00151442,31.52996864
232,0.001514032,31.52923317
233,0.001513604,31.53251038
234,0.001513133,31.53354683
235,0.001512797,31.53714142
236,0.001512369,31.53750801
237,0.001511979,31.53953819
238,0.001511413,31.54231071
239,0.001510917,31.5432476
240,0.001510439,31.54553986
241,0.001509896,31.54749527
242,0.001509462,31.54928894
243,0.001508923,31.55184097
244,0.001508443,31.55435867
245,0.001507915,31.55723076
246,0.001507398,31.55781212
247,0.001506835,31.56034698
248,0.001506284,31.56308289
249,0.001505706,31.56457939
250,0.001505071,31.56701698
251,0.001504649,31.56724892
252,0.001503982,31.57359123
253,0.00150348,31.575214
254,0.001502878,31.57415237
255,0.00150233,31.58055
256,0.001501769,31.58341408
257,0.001501173,31.58563004
258,0.001500574,31.58906517
259,0.001499987,31.59148903
260,0.001499412,31.5946846
261,0.001498847,31.59680939
262,0.001498051,31.59964142
263,0.001497663,31.6032814
264,0.001497134,31.60590172
265,0.001496484,31.60993156
266,0.001495973,31.61113167
267,0.00149538,31.61530151
268,0.001494748,31.61684494
269,0.001494245,31.61700783
270,0.001493651,31.62413216
271,0.001493085,31.62467346
272,0.001492432,31.62984734
273,0.001491952,31.63155441
274,0.001491403,31.63364334
275,0.001490858,31.6361515
276,0.001490303,31.63972321
277,0.001489684,31.64294891
278,0.001489134,31.64603577
279,0.001488664,31.64694557
280,0.001488045,31.64989586
281,0.001487551,31.65401764
282,0.001487139,31.65448227
283,0.00148657,31.65716019
284,0.001486089,31.66089706
285,0.001485513,31.66470222
286,0.001485085,31.6646843
287,0.001484536,31.66617699
288,0.001484012,31.67317657
289,0.00148355,31.67197495
290,0.001483056,31.67496719
291,0.001482461,31.67817917
292,0.001482055,31.68190842
293,0.001481629,31.68179169
294,0.001481147,31.68550644
295,0.001480605,31.68875084
296,0.001480014,31.69099464
297,0.0014796,31.69485359
298,0.00147916,31.69503975
299,0.00147862,31.69584465
300,0.001478123,31.69939384
301,0.001477625,31.70507889
302,0.001477138,31.7056118
303,0.001476531,31.70619202
304,0.001476152,31.70578995
305,0.001475664,31.71067352
306,0.001475124,31.71511078
307,0.00147466,31.71881676
308,0.001474159,31.71871834
309,0.001473741,31.72012367
310,0.001473192,31.72068443
311,0.001472716,31.72301102
312,0.001472234,31.7271862
313,0.001471695,31.72955894
314,0.001471168,31.73251762
315,0.001470642,31.73306313
316,0.00147015,31.73624382
317,0.001469692,31.73900642
318,0.00146923,31.73409805
319,0.001468712,31.74100075
320,0.001468078,31.74456329
321,0.001467759,31.74775085
322,0.001467204,31.74626312
323,0.001466645,31.74781952
324,0.001466086,31.7528389
325,0.001465643,31.75797844
326,0.001465225,31.7579422
327,0.001464647,31.76275787
328,0.001464181,31.76179962
329,0.001463731,31.76696472
330,0.001463169,31.76636581
331,0.001462707,31.76723785
332,0.001462228,31.77418709
333,0.001461726,31.77149467
334,0.001461202,31.77647247
335,0.001460763,31.77731476
336,0.001460163,31.78203964
337,0.001459745,31.78220329
338,0.001459162,31.78583679
339,0.001458728,31.78770142
340,0.001458275,31.78913345
341,0.001457802,31.7879982
342,0.001457178,31.79549294
343,0.001456669,31.79687843
344,0.001456267,31.80054474
345,0.001455766,31.80244637
346,0.001455374,31.80601997
347,0.001454876,31.80713615
348,0.00145438,31.81104317
349,0.001453779,31.81269302
350,0.001453281,31.81448708
351,0.001452849,31.81439209
352,0.001452321,31.81942024
353,0.001451905,31.81876221
354,0.001451404,31.8209259
355,0.001450886,31.8243412
356,0.001450442,31.82565155
357,0.001449909,31.82909546
358,0.001449488,31.83048248
359,0.001449004,31.8341507
360,0.001448455,31.83629646
361,0.001447901,31.84063683
362,0.001447185,31.83944969
363,0.001446624,31.84229851
364,0.001446119,31.84202614
365,0.001445543,31.84950218
366,0.001445012,31.84848633
367,0.001444557,31.84943695
368,0.001444146,31.85472527
369,0.001443653,31.8493187
370,0.001443111,31.85604897
371,0.001442697,31.85679016
372,0.001442225,31.85760956
373,0.001441771,31.85698853
374,0.001441401,31.86016731
375,0.001440944,31.86705551
376,0.001440492,31.86366997
377,0.001440028,31.86165276
378,0.001439718,31.86846275
379,0.001439232,31.87088318
380,0.001438707,31.87303848
381,0.001438418,31.87296219
382,0.001438009,31.87494354
383,0.001437638,31.87876854
384,0.001437165,31.88168106
385,0.001436778,31.87993927
386,0.001436374,31.88317146
387,0.001435926,31.88602905
388,0.001435557,31.88958817
389,0.001435164,31.88896484
390,0.001434822,31.89094009
391,0.001434357,31.89069252
392,0.001434025,31.8900444
393,0.001433628,31.89106522
394,0.001433206,31.89485512
395,0.001432813,31.89765091
396,0.001432537,31.89692421
397,0.001432088,31.90216866
398,0.001431695,31.90354042
399,0.001431306,31.90065575
400,0.001430982,31.90263939
401,0.001430565,31.90552216
402,0.001430216,31.90683594
403,0.001429864,31.91051369
404,0.001429434,31.91023026
405,0.00142921,31.91303787
406,0.001428816,31.91402779
407,0.001428461,31.91422844
408,0.001428089,31.91584282
409,0.00142781,31.91947289
410,0.001427429,31.92030258
411,0.001427125,31.9204834
412,0.001426793,31.92090988
413,0.001426455,31.92421761
414,0.001426132,31.9261097
415,0.001425875,31.92843132
416,0.001425554,31.92571297
417,0.00142518,31.93066788
418,0.0014249,31.9315197
419,0.001424646,31.93109055
420,0.001424207,31.93568687
421,0.001423995,31.93670692
422,0.001423702,31.93718567
423,0.001423392,31.93846855
424,0.001422967,31.92963943
425,0.001422825,31.94267426
426,0.001422445,31.94339027
427,0.001422206,31.93922386
428,0.001421873,31.94698677
429,0.001421574,31.94697838
430,0.001421269,31.94890518
431,0.001420958,31.94781647
432,0.001420726,31.9484684
433,0.001420337,31.95172997
434,0.00142017,31.95387077
435,0.001419878,31.95380325
436,0.001419571,31.95807381
437,0.00141928,31.95434608
438,0.001419106,31.95882988
439,0.001418845,31.95825233
440,0.001418611,31.96033211
441,0.001418198,31.95659523
442,0.001418062,31.95883293
443,0.001417764,31.96169815
444,0.001417613,31.96235352
445,0.001417139,31.96086197
446,0.001416973,31.9647274
447,0.001416676,31.96363106
448,0.001416448,31.96593132
449,0.001416214,31.96150742
450,0.001416002,31.96616783
451,0.00141577,31.96822548
452,0.001415439,31.97059402
453,0.001415213,31.97453957
454,0.001414942,31.97611427
455,0.001414722,31.97630615
456,0.00141449,31.97513046
457,0.001414128,31.98043251
458,0.001414046,31.97805901
459,0.001413794,31.98007813
460,0.001413611,31.98352051
461,0.001413322,31.97972488
462,0.001412887,31.98109093
463,0.001412899,31.97992706
464,0.001412587,31.98569221
465,0.001412437,31.98666229
466,0.001412118,31.98021927
467,0.001411894,31.98518639
468,0.00141172,31.98813477
469,0.001411474,31.98534966
470,0.001411228,31.98887177
471,0.001410966,31.99289169
472,0.001410814,31.99137192
473,0.001410614,31.98817101
474,0.001410409,31.99293251
475,0.001410149,31.98911018
476,0.001409948,31.99328079
477,0.001409781,31.99599953
478,0.001409513,32.00207443
479,0.001409375,31.99820976
480,0.001409126,31.9944313
481,0.001408828,31.99601059
482,0.001408636,32.00212975
483,0.001408509,31.99483643
484,0.001408257,32.0037075
485,0.001408017,32.00076523
486,0.001407879,32.00030403
487,0.001407625,32.00683365
488,0.001407474,31.99890633
489,0.001407291,32.00283127
490,0.001407067,32.00749855
491,0.001406766,32.00837746
492,0.001406649,32.01052704
493,0.001406418,32.0089119
494,0.001406233,32.00841599
495,0.001405925,32.01190681
496,0.001405785,32.01016388
497,0.001405654,32.01614494
498,0.001405428,32.01303749
499,0.001405229,32.02105484
500,0.001405064,32.01336212
501,0.001404888,32.01748238
502,0.001404625,32.01353188
503,0.001404438,32.01725044
504,0.0014042,32.02063713
505,0.001404071,32.01872597
506,0.001403782,32.02229347
507,0.001403699,32.02181778
508,0.001403501,32.02395821
509,0.001403298,32.02474785
510,0.001403095,32.02294807
511,0.001402886,32.02165947
512,0.001402732,32.02469864
513,0.001402486,32.02483673
514,0.0014023,32.02940979
515,0.001402184,32.02550888
516,0.001401949,32.02830048
517,0.001401722,32.02803574
518,0.001401501,32.02665863
519,0.001401379,32.02743073
520,0.001401108,32.02913666
521,0.001400999,32.03377647
522,0.001400849,32.03140373
523,0.001400571,32.03381195
524,0.00140048,32.03547783
525,0.001400307,32.03695869
526,0.001400056,32.0355545
527,0.001399904,32.03887444
528,0.001399756,32.03938866
529,0.001399526,32.03559723
530,0.001399355,32.04233131
531,0.001399187,32.04488907
532,0.001398963,32.04241486
533,0.001398801,32.03892555
534,0.001398513,32.04453201
535,0.001398434,32.04847221
536,0.001398172,32.04965286
537,0.001398054,32.04818649
538,0.001397852,32.05138779
539,0.001397698,32.04541245
540,0.001397473,32.0469841
541,0.001397331,32.04950867
542,0.001397148,32.0504673
543,0.001396867,32.04817924
544,0.00139674,32.04949913
545,0.00139659,32.05600128
546,0.001396363,32.05006828
547,0.001396228,32.05289764
548,0.001395989,32.05402145
549,0.001395841,32.05440216
550,0.001395655,32.05332375
551,0.001395451,32.05802193
552,0.001395223,32.05423737
553,0.001395133,32.06043091
554,0.001394961,32.05684319
555,0.00139474,32.05886154
556,0.001394562,32.05680466
557,0.001394372,32.06337967
558,0.001394195,32.06207466
559,0.001394003,32.06205521
560,0.001393725,32.06104393
561,0.001393621,32.06407852
562,0.001393502,32.0617485
563,0.001393275,32.06508598
564,0.001393012,32.06757622
565,0.001392866,32.0692585
566,0.001392716,32.06852493
567,0.00139239,32.06971474
568,0.001392268,32.06575661
569,0.001392159,32.07172127
570,0.001391945,32.06746178
571,0.00139167,32.07060966
572,0.001391418,32.06998405
573,0.001391244,32.07339287
574,0.001391062,32.07632599
575,0.001390854,32.07688637
576,0.001390713,32.07440453
577,0.001390429,32.07673454
578,0.001390265,32.07428055
579,0.001390083,32.07786598
580,0.001389925,32.0780159
581,0.001389755,32.07955246
582,0.001389466,32.07851868
583,0.001389313,32.07849503
584,0.001389094,32.08420563
585,0.001388946,32.08828506
586,0.001388766,32.08584518
587,0.001388545,32.08774986
588,0.001388456,32.08298149
589,0.001388205,32.08818436
590,0.001387925,32.08550835
591,0.001387812,32.08545265
592,0.001387704,32.08488617
593,0.001387359,32.08399773
594,0.001387249,32.09027443
595,0.001387144,32.08665276
596,0.001386942,32.08886986
597,0.001386776,32.08292046
598,0.00138659,32.09428482
599,0.001386302,32.09041786
600,0.001386189,32.08912125
601,0.001385957,32.0920742
602,0.001385821,32.0931366
603,0.001385527,32.09103394
604,0.001385454,32.09657631
605,0.001385305,32.09571571
606,0.001385121,32.09353256
607,0.001384884,32.09180679
608,0.001384739,32.0955204
609,0.001384528,32.09677963
610,0.001384384,32.09122009
611,0.001384132,32.09515114
612,0.001384048,32.10093422
613,0.00138381,32.10088272
614,0.001383578,32.10499992
615,0.001383446,32.10040665
616,0.001383296,32.10042915
617,0.0013831,32.10149498
618,0.001382879,32.10745392
619,0.001382659,32.09905396
620,0.001382583,32.09968109
621,0.001382208,32.10284767
622,0.001382188,32.10695992
623,0.001382,32.10859871
624,0.001381778,32.10677223
625,0.001381566,32.10727768
626,0.001381483,32.11022644
627,0.001381259,32.11266518
628,0.001381039,32.10905571
629,0.00138098,32.10822563
630,0.001380598,32.11078568
631,0.001380397,32.11026459
632,0.001380329,32.11323929
633,0.001380215,32.11250305
634,0.001379992,32.11548271
635,0.001379867,32.10974541
636,0.00137964,32.11595001
637,0.00137932,32.11615715
638,0.001379301,32.1157959
639,0.001379092,32.11512604
640,0.001378964,32.115485
641,0.001378787,32.11208992
642,0.001378536,32.12170105
643,0.00137833,32.12239609
644,0.001378331,32.12042046
645,0.001377978,32.11979904
646,0.001377919,32.12280464
647,0.001377779,32.11930275
648,0.00137751,32.1189888
649,0.001377331,32.11905518
650,0.001377284,32.11873627
651,0.0013771,32.11943169
652,0.001376881,32.12360611
653,0.001376752,32.12415733
654,0.00137662,32.11886139
655,0.001376431,32.12176628
656,0.001376234,32.12190819
657,0.001375963,32.12461967
658,0.00137585,32.11992226
659,0.001375814,32.12496529
660,0.001375608,32.13076553
661,0.001375392,32.1293911
662,0.001375334,32.126651
663,0.001375216,32.1293644
664,0.001374981,32.12843895
665,0.001374734,32.12554779
666,0.001374658,32.13010483
667,0.001374486,32.13278275
668,0.001374362,32.12899818
669,0.0013742,32.13211899
670,0.001373872,32.13218994
671,0.001373822,32.13167343
672,0.001373714,32.13732986
673,0.001373516,32.13070488
674,0.001373363,32.1325161
675,0.001373193,32.13457985
676,0.001373033,32.13838577
677,0.001372967,32.13553391
678,0.001372771,32.13689423
679,0.001372577,32.13780518
680,0.001372424,32.1392807
681,0.001372294,32.13772926
682,0.001372061,32.13286285
683,0.001371936,32.13590698
684,0.001371838,32.13708916
685,0.001371664,32.13907585
686,0.001371584,32.13652725
687,0.001371404,32.14067383
688,0.001371224,32.13858147
689,0.001370954,32.13961143
690,0.001370971,32.14412117
691,0.00137074,32.1411972
692,0.001370607,32.14608231
693,0.001370583,32.14768219
694,0.001370314,32.14075813
695,0.001370316,32.14411392
696,0.001370116,32.14637108
697,0.001370017,32.14395447
698,0.001369934,32.14371986
699,0.001369702,32.14658203
700,0.001369488,32.14768372
701,0.001369525,32.14338951
702,0.001369382,32.14898949
703,0.001369244,32.14226608
704,0.001369116,32.14252625
705,0.00136893,32.15490952
706,0.001368875,32.15194702
707,0.00136872,32.15200386
708,0.00136857,32.14490433
709,0.001368517,32.15410194
710,0.001368298,32.15598602
711,0.001368172,32.15132866
712,0.001368113,32.15924492
713,0.001368033,32.1584362
714,0.001367927,32.15664063
715,0.001367732,32.15586624
716,0.001367549,32.1603653
717,0.001367482,32.15173988
718,0.001367443,32.16098328
719,0.00136732,32.15802689
720,0.001367102,32.15755119
721,0.001367068,32.15994987
722,0.001366956,32.15919952
723,0.001366868,32.1614296
724,0.0013668,32.15899277
725,0.001366641,32.16260223
726,0.001366551,32.15929146
727,0.001366448,32.16349297
728,0.001366219,32.15874367
729,0.001366214,32.15920334
730,0.001366116,32.17096176
731,0.001366041,32.16351051
732,0.001365864,32.1651886
733,0.001365743,32.1660099
734,0.001365671,32.16502037
735,0.001365555,32.16675568
736,0.001365476,32.16611443
737,0.001365334,32.16382294
738,0.001365172,32.16622314
739,0.001365063,32.17708321
740,0.001365072,32.16747322
741,0.001364978,32.17017632
742,0.001364731,32.1717144
743,0.001364728,32.16888084
744,0.001364612,32.16865768
745,0.00136448,32.17458344
746,0.001364466,32.17528038
747,0.001364309,32.17581825
748,0.001364223,32.17129784
749,0.001364079,32.1729187
750,0.001364086,32.17398682
751,0.001363732,32.17603264
752,0.001363792,32.17276344
753,0.001363619,32.17134552
754,0.001363631,32.16923103
755,0.001363579,32.17636185
756,0.001363397,32.17333984
757,0.00136332,32.17871132
758,0.001363226,32.18011742
759,0.001363203,32.1819355
760,0.001363064,32.1787075
761,0.001363,32.17654991
762,0.001362847,32.17939301
763,0.00136279,32.18126678
764,0.001362729,32.18100929
765,0.001362646,32.18131104
766,0.001362524,32.17961235
767,0.001362349,32.18352432
768,0.00136225,32.182481
769,0.001362261,32.18033218
770,0.001362131,32.18519859
771,0.001362045,32.18252869
772,0.001361833,32.1790123
773,0.001361829,32.18644218
774,0.00136169,32.1806469
775,0.001361616,32.1811615
776,0.001361544,32.18830757
777,0.001361424,32.1862011
778,0.001361435,32.18695183
779,0.001361238,32.18828583
780,0.001361165,32.18674316
781,0.001361141,32.19130554
782,0.001361077,32.18091621
783,0.001360963,32.18350563
784,0.001360878,32.18730621
785,0.001360748,32.19129333
786,0.001360668,32.18520393
787,0.001360539,32.19235725
788,0.001360495,32.18959084
789,0.001360434,32.191745
790,0.001360355,32.19188156
791,0.001360243,32.19758797
792,0.001360137,32.19367561
793,0.001360127,32.19237671
794,0.001360003,32.19127274
795,0.001359883,32.18846169
796,0.001359823,32.1928688
797,0.001359718,32.19448051
798,0.001359633,32.19911308
799,0.001359593,32.19041214
800,0.001359424,32.19674797
801,0.001359358,32.20209885
802,0.001359304,32.18891563
803,0.001359206,32.19277382
804,0.001359199,32.19614258
805,0.001359102,32.19867477
806,0.001358985,32.19966698
807,0.001358861,32.2015213
808,0.001358662,32.19711647
809,0.001358718,32.20340614
810,0.001358525,32.19821358
811,0.001358464,32.19993896
812,0.001358388,32.20584106
813,0.001358297,32.19760284
814,0.0013583,32.20387993
815,0.001358035,32.20032501
816,0.00135798,32.19350929
817,0.001358052,32.20324326
818,0.001357831,32.20536194
819,0.001357851,32.20326767
820,0.001357692,32.20594368
821,0.001357625,32.20326538
822,0.001357493,32.20479622
823,0.001357466,32.2057457
824,0.001357411,32.19894524
825,0.001357267,32.20424232
826,0.001357065,32.20479546
827,0.001357133,32.20534554
828,0.00135701,32.20612144
829,0.001356846,32.20540085
830,0.001356803,32.20865135
831,0.001356773,32.20548439
832,0.00135666,32.20835457
833,0.001356543,32.21122208
834,0.001356396,32.20549507
835,0.001356386,32.20713882
836,0.001356237,32.21308441
837,0.001356253,32.21215782
838,0.001356187,32.20961838
839,0.001356094,32.21314011
840,0.001356051,32.21124115
841,0.001355944,32.21503067
842,0.001355819,32.20922737
843,0.001355664,32.21395874
844,0.001355626,32.21353149
845,0.001355562,32.21624947
846,0.001355531,32.21318207
847,0.001355466,32.21110268
848,0.001355356,32.21671448
849,0.001355331,32.21496429
850,0.001355184,32.21772995
851,0.001355107,32.2136879
852,0.001354927,32.21846161
853,0.001354884,32.21705475
854,0.001354832,32.21599731
855,0.001354727,32.21611786
856,0.001354581,32.21937408
857,0.001354615,32.21827812
858,0.001354512,32.2230587
859,0.00135445,32.22024956
860,0.00135438,32.22444839
861,0.001354238,32.21822052
862,0.001354201,32.22176552
863,0.001354045,32.22195206
864,0.001354014,32.21605072
865,0.00135398,32.22447739
866,0.001353939,32.22313576
867,0.001353825,32.22345772
868,0.001353775,32.21747169
869,0.001353694,32.2239933
870,0.00135363,32.22466469
871,0.001353422,32.2247715
872,0.001353343,32.22924004
873,0.001353328,32.2287178
874,0.001353169,32.22456245
875,0.001353135,32.22828636
876,0.001353107,32.2246151
877,0.001353038,32.23045502
878,0.001352949,32.2305706
879,0.001352894,32.22509918
880,0.001352736,32.23206787
881,0.001352732,32.23080673
882,0.001352581,32.23049316
883,0.001352503,32.22479019
884,0.001352507,32.22783432
885,0.001352333,32.22783012
886,0.001352404,32.23117867
887,0.001352181,32.23401299
888,0.001352199,32.2295948
889,0.001352069,32.23242416
890,0.001352033,32.2363102
891,0.001351971,32.23471489
892,0.001351874,32.23169289
893,0.001351839,32.2348793
